title,abstract,label,full_text,processed_text,prediction
"Phylogenetic Exploration of Nosocomial Transmission Chains of 2009 Influenza A/H1N1 among Children Admitted at Red Cross War Memorial Children’s Hospital, Cape Town, South Africa in 2011","Traditional modes of investigating influenza nosocomial transmission have entailed a combination of confirmatory molecular diagnostic testing and epidemiological investigation. Common hospital-acquired infections like influenza require a discerning ability to distinguish between viral isolates to accurately identify patient transmission chains. We assessed whether influenza hemagglutinin sequence phylogenies can be used to enrich epidemiological data when investigating the extent of nosocomial transmission over a four-month period within a paediatric Hospital in Cape Town South Africa. Possible transmission chains/channels were initially determined through basic patient admission data combined with Maximum likelihood and time-scaled Bayesian phylogenetic analyses. These analyses suggested that most instances of potential hospital-acquired infections resulted from multiple introductions of Influenza A into the hospital, which included instances where virus hemagglutinin sequences were identical between different patients. Furthermore, a general inability to establish epidemiological transmission linkage of patients/viral isolates implied that identified isolates could have originated from asymptomatic hospital patients, visitors or hospital staff. In contrast, a traditional epidemiological investigation that used no viral phylogenetic analyses, based on patient co-admission into specific wards during a particular time-frame, suggested that multiple hospital acquired infection instances may have stemmed from a limited number of identifiable index viral isolates/patients. This traditional epidemiological analysis by itself could incorrectly suggest linkage between unrelated cases, underestimate the number of unique infections and may overlook the possible diffuse nature of hospital transmission, which was suggested by sequencing data to be caused by multiple unique introductions of influenza A isolates into individual hospital wards. We have demonstrated a functional role for viral sequence data in nosocomial transmission investigation through its ability to enrich traditional, non-molecular observational epidemiological investigation by teasing out possible transmission pathways and working toward more accurately enumerating the number of possible transmission events.",0,"Phylogenetic Exploration of Nosocomial Transmission Chains of 2009 Influenza A/H1N1 among Children Admitted at Red Cross War Memorial Children’s Hospital, Cape Town, South Africa in 2011 Traditional modes of investigating influenza nosocomial transmission have entailed a combination of confirmatory molecular diagnostic testing and epidemiological investigation. Common hospital-acquired infections like influenza require a discerning ability to distinguish between viral isolates to accurately identify patient transmission chains. We assessed whether influenza hemagglutinin sequence phylogenies can be used to enrich epidemiological data when investigating the extent of nosocomial transmission over a four-month period within a paediatric Hospital in Cape Town South Africa. Possible transmission chains/channels were initially determined through basic patient admission data combined with Maximum likelihood and time-scaled Bayesian phylogenetic analyses. These analyses suggested that most instances of potential hospital-acquired infections resulted from multiple introductions of Influenza A into the hospital, which included instances where virus hemagglutinin sequences were identical between different patients. Furthermore, a general inability to establish epidemiological transmission linkage of patients/viral isolates implied that identified isolates could have originated from asymptomatic hospital patients, visitors or hospital staff. In contrast, a traditional epidemiological investigation that used no viral phylogenetic analyses, based on patient co-admission into specific wards during a particular time-frame, suggested that multiple hospital acquired infection instances may have stemmed from a limited number of identifiable index viral isolates/patients. This traditional epidemiological analysis by itself could incorrectly suggest linkage between unrelated cases, underestimate the number of unique infections and may overlook the possible diffuse nature of hospital transmission, which was suggested by sequencing data to be caused by multiple unique introductions of influenza A isolates into individual hospital wards. We have demonstrated a functional role for viral sequence data in nosocomial transmission investigation through its ability to enrich traditional, non-molecular observational epidemiological investigation by teasing out possible transmission pathways and working toward more accurately enumerating the number of possible transmission events.",phylogenetic exploration of nosocomial transmission chains of 2009 influenza ah1n1 among children admitted at red cross war memorial childrens hospital cape town south africa in 2011 traditional modes of investigating influenza nosocomial transmission have entailed a combination of confirmatory molecular diagnostic testing and epidemiological investigation common hospitalacquired infections like influenza require a discerning ability to distinguish between viral isolates to accurately identify patient transmission chains we assessed whether influenza hemagglutinin sequence phylogenies can be used to enrich epidemiological data when investigating the extent of nosocomial transmission over a fourmonth period within a paediatric hospital in cape town south africa possible transmission chainschannels were initially determined through basic patient admission data combined with maximum likelihood and timescaled bayesian phylogenetic analyses these analyses suggested that most instances of potential hospitalacquired infections resulted from multiple introductions of influenza a into the hospital which included instances where virus hemagglutinin sequences were identical between different patients furthermore a general inability to establish epidemiological transmission linkage of patientsviral isolates implied that identified isolates could have originated from asymptomatic hospital patients visitors or hospital staff in contrast a traditional epidemiological investigation that used no viral phylogenetic analyses based on patient coadmission into specific wards during a particular timeframe suggested that multiple hospital acquired infection instances may have stemmed from a limited number of identifiable index viral isolatespatients this traditional epidemiological analysis by itself could incorrectly suggest linkage between unrelated cases underestimate the number of unique infections and may overlook the possible diffuse nature of hospital transmission which was suggested by sequencing data to be caused by multiple unique introductions of influenza a isolates into individual hospital wards we have demonstrated a functional role for viral sequence data in nosocomial transmission investigation through its ability to enrich traditional nonmolecular observational epidemiological investigation by teasing out possible transmission pathways and working toward more accurately enumerating the number of possible transmission events,1
Forecasting influenza in Europe using a metapopulation model incorporating cross-border commuting and air travel,"Past work has shown that models incorporating human travel can improve the quality of influenza forecasts. Here, we develop and validate a metapopulation model of twelve European countries, in which international translocation of virus is driven by observed commuting and air travel flows, and use this model to generate influenza forecasts in conjunction with incidence data from the World Health Organization. We find that, although the metapopulation model fits the data well, it offers no improvement over isolated models in forecast quality. We discuss several potential reasons for these results. In particular, we note the need for data that are more comparable from country to country, and offer suggestions as to how surveillance systems might be improved to achieve this goal.",0,"Forecasting influenza in Europe using a metapopulation model incorporating cross-border commuting and air travel Past work has shown that models incorporating human travel can improve the quality of influenza forecasts. Here, we develop and validate a metapopulation model of twelve European countries, in which international translocation of virus is driven by observed commuting and air travel flows, and use this model to generate influenza forecasts in conjunction with incidence data from the World Health Organization. We find that, although the metapopulation model fits the data well, it offers no improvement over isolated models in forecast quality. We discuss several potential reasons for these results. In particular, we note the need for data that are more comparable from country to country, and offer suggestions as to how surveillance systems might be improved to achieve this goal.",forecasting influenza in europe using a metapopulation model incorporating crossborder commuting and air travel past work has shown that models incorporating human travel can improve the quality of influenza forecasts here we develop and validate a metapopulation model of twelve european countries in which international translocation of virus is driven by observed commuting and air travel flows and use this model to generate influenza forecasts in conjunction with incidence data from the world health organization we find that although the metapopulation model fits the data well it offers no improvement over isolated models in forecast quality we discuss several potential reasons for these results in particular we note the need for data that are more comparable from country to country and offer suggestions as to how surveillance systems might be improved to achieve this goal,1
Targeted inhibition of immunodeficiency virus replication in lymphocytes through retroviral mediated gene transfer,"To test the feasibility of gene therapy for AIDS patients, an animal model is needed to evaluate the efficacy and safety of this approach. Antiviral genes (encoding antisense RNA or viral protein) derived from Simian immunodeficiency virus (SIV) were efficiently targeted into CD4+ lymphocytes through retroviral-mediated gene transfer. After challenging with infectious viruses, the transduced lymphocytes that received antiviral genes were not only protected from SIV infection, but also from infection with HIV, for at least 25 days. Furthermore, little or no cytolytic effect (syncytium formation) was observed in the protected cells. These data demonstrated that SIV or HIV replication could be effectively blocked by antisense sequence(s) or negative dominant factors which were introduced into targeted cells through retroviral-mediated gene transfer.",0,"Targeted inhibition of immunodeficiency virus replication in lymphocytes through retroviral mediated gene transfer To test the feasibility of gene therapy for AIDS patients, an animal model is needed to evaluate the efficacy and safety of this approach. Antiviral genes (encoding antisense RNA or viral protein) derived from Simian immunodeficiency virus (SIV) were efficiently targeted into CD4+ lymphocytes through retroviral-mediated gene transfer. After challenging with infectious viruses, the transduced lymphocytes that received antiviral genes were not only protected from SIV infection, but also from infection with HIV, for at least 25 days. Furthermore, little or no cytolytic effect (syncytium formation) was observed in the protected cells. These data demonstrated that SIV or HIV replication could be effectively blocked by antisense sequence(s) or negative dominant factors which were introduced into targeted cells through retroviral-mediated gene transfer.",targeted inhibition of immunodeficiency virus replication in lymphocytes through retroviral mediated gene transfer to test the feasibility of gene therapy for aids patients an animal model is needed to evaluate the efficacy and safety of this approach antiviral genes encoding antisense rna or viral protein derived from simian immunodeficiency virus siv were efficiently targeted into cd4 lymphocytes through retroviralmediated gene transfer after challenging with infectious viruses the transduced lymphocytes that received antiviral genes were not only protected from siv infection but also from infection with hiv for at least 25 days furthermore little or no cytolytic effect syncytium formation was observed in the protected cells these data demonstrated that siv or hiv replication could be effectively blocked by antisense sequences or negative dominant factors which were introduced into targeted cells through retroviralmediated gene transfer,1
"Minireview The influence of season, photoperiod, and pineal melatonin on immune function","Abstract: In addition to the well‐documented seasonal cycles of mating and birth, there are also significant seasonal cycles of illness and death among many animal populations. Challenging winter conditions (i.e., low ambient temperature and decreased food availability) can directly induce death via hypothermia, starvation, or shock. Coping with these challenges can also indirectly increase morbidity and mortality by increasing glucocorticoid secretion, which can compromise immune function. Many environmental challenges are recurrent and thus predictable; animals could enhance survival, and presumably increase fitness, if they could anticipate immunologically challenging conditions in order to cope with these seasonal threats to health. The annual cycle of changing photoperiod provides an accurate indicator of time of year and thus allows immunological adjustments prior to the deterioration of conditions. Pineal melatonin codes day length information. Short day lengths enhance several aspects of immune function in laboratory studies, and melatonin appears to mediate many of the enhanced immunological effects of photoperiod. Generally, field studies report compromised immune function during the short days of autumn and winter. The conflict between laboratory and field data is addressed with a multifactor approach. The evidence for seasonal fluctuations in lymphatic tissue size and structure, as well as immune function and disease processes, is reviewed. The role of pineal melatonin and the hormones regulated by melatonin is discussed from an evolutionary and adaptive functional perspective. Finally, the clinical significance of seasonal fluctuations in immune function is presented. Taken together, it appears that seasonal fluctuations in immune parameters, mediated by melatonin, could have profound effects on the etiology and progression of diseases in humans and nonhuman animals. An adaptive functional perspective is critical to gain insights into the interaction among melatonin, immune function, and disease processes.",0,"Minireview The influence of season, photoperiod, and pineal melatonin on immune function Abstract: In addition to the well‐documented seasonal cycles of mating and birth, there are also significant seasonal cycles of illness and death among many animal populations. Challenging winter conditions (i.e., low ambient temperature and decreased food availability) can directly induce death via hypothermia, starvation, or shock. Coping with these challenges can also indirectly increase morbidity and mortality by increasing glucocorticoid secretion, which can compromise immune function. Many environmental challenges are recurrent and thus predictable; animals could enhance survival, and presumably increase fitness, if they could anticipate immunologically challenging conditions in order to cope with these seasonal threats to health. The annual cycle of changing photoperiod provides an accurate indicator of time of year and thus allows immunological adjustments prior to the deterioration of conditions. Pineal melatonin codes day length information. Short day lengths enhance several aspects of immune function in laboratory studies, and melatonin appears to mediate many of the enhanced immunological effects of photoperiod. Generally, field studies report compromised immune function during the short days of autumn and winter. The conflict between laboratory and field data is addressed with a multifactor approach. The evidence for seasonal fluctuations in lymphatic tissue size and structure, as well as immune function and disease processes, is reviewed. The role of pineal melatonin and the hormones regulated by melatonin is discussed from an evolutionary and adaptive functional perspective. Finally, the clinical significance of seasonal fluctuations in immune function is presented. Taken together, it appears that seasonal fluctuations in immune parameters, mediated by melatonin, could have profound effects on the etiology and progression of diseases in humans and nonhuman animals. An adaptive functional perspective is critical to gain insights into the interaction among melatonin, immune function, and disease processes.",minireview the influence of season photoperiod and pineal melatonin on immune function abstract in addition to the welldocumented seasonal cycles of mating and birth there are also significant seasonal cycles of illness and death among many animal populations challenging winter conditions ie low ambient temperature and decreased food availability can directly induce death via hypothermia starvation or shock coping with these challenges can also indirectly increase morbidity and mortality by increasing glucocorticoid secretion which can compromise immune function many environmental challenges are recurrent and thus predictable animals could enhance survival and presumably increase fitness if they could anticipate immunologically challenging conditions in order to cope with these seasonal threats to health the annual cycle of changing photoperiod provides an accurate indicator of time of year and thus allows immunological adjustments prior to the deterioration of conditions pineal melatonin codes day length information short day lengths enhance several aspects of immune function in laboratory studies and melatonin appears to mediate many of the enhanced immunological effects of photoperiod generally field studies report compromised immune function during the short days of autumn and winter the conflict between laboratory and field data is addressed with a multifactor approach the evidence for seasonal fluctuations in lymphatic tissue size and structure as well as immune function and disease processes is reviewed the role of pineal melatonin and the hormones regulated by melatonin is discussed from an evolutionary and adaptive functional perspective finally the clinical significance of seasonal fluctuations in immune function is presented taken together it appears that seasonal fluctuations in immune parameters mediated by melatonin could have profound effects on the etiology and progression of diseases in humans and nonhuman animals an adaptive functional perspective is critical to gain insights into the interaction among melatonin immune function and disease processes,1
Molecular Epidemiology of Human Rhinoviruses and Enteroviruses Highlights Their Diversity in Sub-Saharan Africa,"Human rhinoviruses (HRVs) and enteroviruses (HEVs) belong to the Enterovirus genus and are the most frequent cause of infection worldwide, but data on their molecular epidemiology in Africa are scarce. To understand HRV and HEV molecular epidemiology in this setting, we enrolled febrile pediatric patients participating in a large prospective cohort assessing the causes of fever in Tanzanian children. Naso/oropharyngeal swabs were systematically collected and tested by real-time RT-PCR for HRV and HEV. Viruses from positive samples were sequenced and phylogenetic analyses were then applied to highlight the HRV and HEV types as well as recombinant or divergent strains. Thirty-eight percent (378/1005) of the enrolled children harboured an HRV or HEV infection. Although some types were predominant, many distinct types were co-circulating, including a vaccinal poliovirus, HEV-A71 and HEV-D68. Three HRV-A recombinants were identified: HRV-A36/HRV-A67, HRV-A12/HRV-A67 and HRV-A96/HRV-A61. Four divergent HRV strains were also identified: one HRV-B strain and three HRV-C strains. This is the first prospective study focused on HRV and HEV molecular epidemiology in sub-Saharan Africa. This systematic and thorough large screening with careful clinical data management confirms the wide genomic diversity of these viruses, brings new insights about their evolution and provides data about associated symptoms.",0,"Molecular Epidemiology of Human Rhinoviruses and Enteroviruses Highlights Their Diversity in Sub-Saharan Africa Human rhinoviruses (HRVs) and enteroviruses (HEVs) belong to the Enterovirus genus and are the most frequent cause of infection worldwide, but data on their molecular epidemiology in Africa are scarce. To understand HRV and HEV molecular epidemiology in this setting, we enrolled febrile pediatric patients participating in a large prospective cohort assessing the causes of fever in Tanzanian children. Naso/oropharyngeal swabs were systematically collected and tested by real-time RT-PCR for HRV and HEV. Viruses from positive samples were sequenced and phylogenetic analyses were then applied to highlight the HRV and HEV types as well as recombinant or divergent strains. Thirty-eight percent (378/1005) of the enrolled children harboured an HRV or HEV infection. Although some types were predominant, many distinct types were co-circulating, including a vaccinal poliovirus, HEV-A71 and HEV-D68. Three HRV-A recombinants were identified: HRV-A36/HRV-A67, HRV-A12/HRV-A67 and HRV-A96/HRV-A61. Four divergent HRV strains were also identified: one HRV-B strain and three HRV-C strains. This is the first prospective study focused on HRV and HEV molecular epidemiology in sub-Saharan Africa. This systematic and thorough large screening with careful clinical data management confirms the wide genomic diversity of these viruses, brings new insights about their evolution and provides data about associated symptoms.",molecular epidemiology of human rhinoviruses and enteroviruses highlights their diversity in subsaharan africa human rhinoviruses hrvs and enteroviruses hevs belong to the enterovirus genus and are the most frequent cause of infection worldwide but data on their molecular epidemiology in africa are scarce to understand hrv and hev molecular epidemiology in this setting we enrolled febrile pediatric patients participating in a large prospective cohort assessing the causes of fever in tanzanian children nasooropharyngeal swabs were systematically collected and tested by realtime rtpcr for hrv and hev viruses from positive samples were sequenced and phylogenetic analyses were then applied to highlight the hrv and hev types as well as recombinant or divergent strains thirtyeight percent 3781005 of the enrolled children harboured an hrv or hev infection although some types were predominant many distinct types were cocirculating including a vaccinal poliovirus heva71 and hevd68 three hrva recombinants were identified hrva36hrva67 hrva12hrva67 and hrva96hrva61 four divergent hrv strains were also identified one hrvb strain and three hrvc strains this is the first prospective study focused on hrv and hev molecular epidemiology in subsaharan africa this systematic and thorough large screening with careful clinical data management confirms the wide genomic diversity of these viruses brings new insights about their evolution and provides data about associated symptoms,1
A cost effective real-time PCR for the detection of adenovirus from viral swabs,"Compared to traditional testing strategies, nucleic acid amplification tests such as real-time PCR offer many advantages for the detection of human adenoviruses. However, commercial assays are expensive and cost prohibitive for many clinical laboratories. To overcome fiscal challenges, a cost effective strategy was developed using a combination of homogenization and heat treatment with an “in-house” real-time PCR. In 196 swabs submitted for adenovirus detection, this crude extraction method showed performance characteristics equivalent to viral DNA obtained from a commercial nucleic acid extraction. In addition, the in-house real-time PCR outperformed traditional testing strategies using virus culture, with sensitivities of 100% and 69.2%, respectively. Overall, the combination of homogenization and heat treatment with a sensitive in-house real-time PCR provides accurate results at a cost comparable to viral culture.",0,"A cost effective real-time PCR for the detection of adenovirus from viral swabs Compared to traditional testing strategies, nucleic acid amplification tests such as real-time PCR offer many advantages for the detection of human adenoviruses. However, commercial assays are expensive and cost prohibitive for many clinical laboratories. To overcome fiscal challenges, a cost effective strategy was developed using a combination of homogenization and heat treatment with an “in-house” real-time PCR. In 196 swabs submitted for adenovirus detection, this crude extraction method showed performance characteristics equivalent to viral DNA obtained from a commercial nucleic acid extraction. In addition, the in-house real-time PCR outperformed traditional testing strategies using virus culture, with sensitivities of 100% and 69.2%, respectively. Overall, the combination of homogenization and heat treatment with a sensitive in-house real-time PCR provides accurate results at a cost comparable to viral culture.",a cost effective realtime pcr for the detection of adenovirus from viral swabs compared to traditional testing strategies nucleic acid amplification tests such as realtime pcr offer many advantages for the detection of human adenoviruses however commercial assays are expensive and cost prohibitive for many clinical laboratories to overcome fiscal challenges a cost effective strategy was developed using a combination of homogenization and heat treatment with an inhouse realtime pcr in 196 swabs submitted for adenovirus detection this crude extraction method showed performance characteristics equivalent to viral dna obtained from a commercial nucleic acid extraction in addition the inhouse realtime pcr outperformed traditional testing strategies using virus culture with sensitivities of 100 and 692 respectively overall the combination of homogenization and heat treatment with a sensitive inhouse realtime pcr provides accurate results at a cost comparable to viral culture,1
Establishing the inter-rater reliability of spinal cord damage manual measurement using magnetic resonance imaging,"STUDY DESIGN: Retrospective study. OBJECTIVES: To establish the inter-rater reliability in the quantitative evaluation of spinal cord damage following cervical incomplete spinal cord injury (SCI) utilizing magnetic resonance imaging (MRI). MRI was used to perform manual measurements of the cranial and caudal boundaries of edema, edema length, midsagittal tissue bridge ratio, axial damage ratio, and edema volume in 10 participants with cervical incomplete SCI. SETTING: Academic university setting. METHODS: Structural MRIs of 10 participants with SCI were collected from Northwestern University’s Neuromuscular Imaging and Research Lab. All manual measures were performed using OsiriX (Pixmeo Sarl, Geneva, Switzerland). Intraclass correlation coefficients (ICC) were used to determine inter-rater reliability across seven raters of varying experience. RESULTS: High-to-excellent inter-rater reliability was found for all measures. ICC values for cranial/caudal levels of involvement, edema length, midsagittal tissue bridge ratio, axial damage ratio, and edema volume were 0.99, 0.98, 0.90, 0.84, and 0.93, respectively. CONCLUSIONS: Manual MRI measures of spinal cord damage are reliable between raters. Researchers and clinicians may confidently utilize manual MRI measures to quantify cord damage. Future research to predict functional recovery following SCI and better inform clinical management is warranted.",0,"Establishing the inter-rater reliability of spinal cord damage manual measurement using magnetic resonance imaging STUDY DESIGN: Retrospective study. OBJECTIVES: To establish the inter-rater reliability in the quantitative evaluation of spinal cord damage following cervical incomplete spinal cord injury (SCI) utilizing magnetic resonance imaging (MRI). MRI was used to perform manual measurements of the cranial and caudal boundaries of edema, edema length, midsagittal tissue bridge ratio, axial damage ratio, and edema volume in 10 participants with cervical incomplete SCI. SETTING: Academic university setting. METHODS: Structural MRIs of 10 participants with SCI were collected from Northwestern University’s Neuromuscular Imaging and Research Lab. All manual measures were performed using OsiriX (Pixmeo Sarl, Geneva, Switzerland). Intraclass correlation coefficients (ICC) were used to determine inter-rater reliability across seven raters of varying experience. RESULTS: High-to-excellent inter-rater reliability was found for all measures. ICC values for cranial/caudal levels of involvement, edema length, midsagittal tissue bridge ratio, axial damage ratio, and edema volume were 0.99, 0.98, 0.90, 0.84, and 0.93, respectively. CONCLUSIONS: Manual MRI measures of spinal cord damage are reliable between raters. Researchers and clinicians may confidently utilize manual MRI measures to quantify cord damage. Future research to predict functional recovery following SCI and better inform clinical management is warranted.",establishing the interrater reliability of spinal cord damage manual measurement using magnetic resonance imaging study design retrospective study objectives to establish the interrater reliability in the quantitative evaluation of spinal cord damage following cervical incomplete spinal cord injury sci utilizing magnetic resonance imaging mri mri was used to perform manual measurements of the cranial and caudal boundaries of edema edema length midsagittal tissue bridge ratio axial damage ratio and edema volume in 10 participants with cervical incomplete sci setting academic university setting methods structural mris of 10 participants with sci were collected from northwestern universitys neuromuscular imaging and research lab all manual measures were performed using osirix pixmeo sarl geneva switzerland intraclass correlation coefficients icc were used to determine interrater reliability across seven raters of varying experience results hightoexcellent interrater reliability was found for all measures icc values for cranialcaudal levels of involvement edema length midsagittal tissue bridge ratio axial damage ratio and edema volume were 099 098 090 084 and 093 respectively conclusions manual mri measures of spinal cord damage are reliable between raters researchers and clinicians may confidently utilize manual mri measures to quantify cord damage future research to predict functional recovery following sci and better inform clinical management is warranted,1
Cold calling,Vaccination against flu viruses is well established and reasonably successful…,0,Cold calling Vaccination against flu viruses is well established and reasonably successful…,cold calling vaccination against flu viruses is well established and reasonably successful,1
Biomarkers of Infection: Are They Useful in the ICU?,"Biomarkers are increasingly used in patients with serious infections in the critical care setting to complement clinical judgment and interpretation of other diagnostic and prognostic tests. The main purposes of such blood markers are (1) to improve infection diagnosis (i.e., differentiation between bacterial vs. viral vs. fungal vs. noninfectious), (2) to help in the early risk stratification and thus provide prognostic information regarding the risk for mortality and other adverse outcomes, and (3) to optimize antibiotic tailoring to individual needs of patients (“antibiotic stewardship”). Especially in critically ill patients, in whom sepsis is a major cause of morbidity and mortality, rapid diagnosis is desirable to start timely and specific treatment. Besides some biomarkers, such as procalcitonin, which is well established and has shown positive effects in regard to utilization of antimicrobials and clinical outcomes, there is a growing number of novel markers from different pathophysiological pathways, where the final proof of an added value to clinical judgment and ultimately clinical benefit to patients is still lacking. Without a doubt, the addition of blood biomarkers to clinical medicine has had a strong impact on the way we care for patients today. Recent trials show that as an adjunct to other clinical and laboratory parameters these markers provide important information about risks for bacterial infection and resolution of infection. Moreover, biomarkers can help to optimize management of patients with serious illness in the intensive care unit, thereby offering more individualized treatment courses with overall improvements in clinical outcomes.",0,"Biomarkers of Infection: Are They Useful in the ICU? Biomarkers are increasingly used in patients with serious infections in the critical care setting to complement clinical judgment and interpretation of other diagnostic and prognostic tests. The main purposes of such blood markers are (1) to improve infection diagnosis (i.e., differentiation between bacterial vs. viral vs. fungal vs. noninfectious), (2) to help in the early risk stratification and thus provide prognostic information regarding the risk for mortality and other adverse outcomes, and (3) to optimize antibiotic tailoring to individual needs of patients (“antibiotic stewardship”). Especially in critically ill patients, in whom sepsis is a major cause of morbidity and mortality, rapid diagnosis is desirable to start timely and specific treatment. Besides some biomarkers, such as procalcitonin, which is well established and has shown positive effects in regard to utilization of antimicrobials and clinical outcomes, there is a growing number of novel markers from different pathophysiological pathways, where the final proof of an added value to clinical judgment and ultimately clinical benefit to patients is still lacking. Without a doubt, the addition of blood biomarkers to clinical medicine has had a strong impact on the way we care for patients today. Recent trials show that as an adjunct to other clinical and laboratory parameters these markers provide important information about risks for bacterial infection and resolution of infection. Moreover, biomarkers can help to optimize management of patients with serious illness in the intensive care unit, thereby offering more individualized treatment courses with overall improvements in clinical outcomes.",biomarkers of infection are they useful in the icu biomarkers are increasingly used in patients with serious infections in the critical care setting to complement clinical judgment and interpretation of other diagnostic and prognostic tests the main purposes of such blood markers are 1 to improve infection diagnosis ie differentiation between bacterial vs viral vs fungal vs noninfectious 2 to help in the early risk stratification and thus provide prognostic information regarding the risk for mortality and other adverse outcomes and 3 to optimize antibiotic tailoring to individual needs of patients antibiotic stewardship especially in critically ill patients in whom sepsis is a major cause of morbidity and mortality rapid diagnosis is desirable to start timely and specific treatment besides some biomarkers such as procalcitonin which is well established and has shown positive effects in regard to utilization of antimicrobials and clinical outcomes there is a growing number of novel markers from different pathophysiological pathways where the final proof of an added value to clinical judgment and ultimately clinical benefit to patients is still lacking without a doubt the addition of blood biomarkers to clinical medicine has had a strong impact on the way we care for patients today recent trials show that as an adjunct to other clinical and laboratory parameters these markers provide important information about risks for bacterial infection and resolution of infection moreover biomarkers can help to optimize management of patients with serious illness in the intensive care unit thereby offering more individualized treatment courses with overall improvements in clinical outcomes,1
Oral Immunization of Chickens With Recombinant Lactobacillus plantarum Vaccine Against Early ALV-J Infection,"In this study, a novel oral vaccine of recombinant Lactobacillus plantarum (L. plantarum) containing the gp85 protein was explored, and the effects of this vaccine on the prevention of subgroup J Avian Leukosis Virus (ALV-J) infection were assessed. In the current study, the gp85 protein of ALV-J was expressed on the surface of L. plantarum with the surface-display motif, pgsA, by constructing a shuttle vector pMG36e:pgsA:gp85. Surface localization of the fusion protein was verified by western blotting and flow cytometry. Subsequently, Specific Pathogen Free Hy-Line Brown layer chickens were orally vaccinated with the recombinant L. plantarum and presented with high levels of serum immunoglobulin G (IgG) and secretory immunoglobulin A (sIgA) titers in bile and duodenal-mucosal fluid. After challenged with ALV-J of a 3 × 10(3) 50% tissue culture infective dose (TCID50), serum samples of the chickens were collected and viremia was analyzed. Results showed that, compared to the L. plantarum and PBS control group, the recombinant L. plantarum group showed a significant rise in antibody levels after inoculation, and provide improved protection against ALV-J according to viremia detection. These results indicate that oral immunization with the recombinant L. plantarum provided an effective means for eliciting protective immune response against early ALV-J infection.",0,"Oral Immunization of Chickens With Recombinant Lactobacillus plantarum Vaccine Against Early ALV-J Infection In this study, a novel oral vaccine of recombinant Lactobacillus plantarum (L. plantarum) containing the gp85 protein was explored, and the effects of this vaccine on the prevention of subgroup J Avian Leukosis Virus (ALV-J) infection were assessed. In the current study, the gp85 protein of ALV-J was expressed on the surface of L. plantarum with the surface-display motif, pgsA, by constructing a shuttle vector pMG36e:pgsA:gp85. Surface localization of the fusion protein was verified by western blotting and flow cytometry. Subsequently, Specific Pathogen Free Hy-Line Brown layer chickens were orally vaccinated with the recombinant L. plantarum and presented with high levels of serum immunoglobulin G (IgG) and secretory immunoglobulin A (sIgA) titers in bile and duodenal-mucosal fluid. After challenged with ALV-J of a 3 × 10(3) 50% tissue culture infective dose (TCID50), serum samples of the chickens were collected and viremia was analyzed. Results showed that, compared to the L. plantarum and PBS control group, the recombinant L. plantarum group showed a significant rise in antibody levels after inoculation, and provide improved protection against ALV-J according to viremia detection. These results indicate that oral immunization with the recombinant L. plantarum provided an effective means for eliciting protective immune response against early ALV-J infection.",oral immunization of chickens with recombinant lactobacillus plantarum vaccine against early alvj infection in this study a novel oral vaccine of recombinant lactobacillus plantarum l plantarum containing the gp85 protein was explored and the effects of this vaccine on the prevention of subgroup j avian leukosis virus alvj infection were assessed in the current study the gp85 protein of alvj was expressed on the surface of l plantarum with the surfacedisplay motif pgsa by constructing a shuttle vector pmg36epgsagp85 surface localization of the fusion protein was verified by western blotting and flow cytometry subsequently specific pathogen free hyline brown layer chickens were orally vaccinated with the recombinant l plantarum and presented with high levels of serum immunoglobulin g igg and secretory immunoglobulin a siga titers in bile and duodenalmucosal fluid after challenged with alvj of a 3  103 50 tissue culture infective dose tcid50 serum samples of the chickens were collected and viremia was analyzed results showed that compared to the l plantarum and pbs control group the recombinant l plantarum group showed a significant rise in antibody levels after inoculation and provide improved protection against alvj according to viremia detection these results indicate that oral immunization with the recombinant l plantarum provided an effective means for eliciting protective immune response against early alvj infection,1
