title,abstract,label,full_text,processed_text,prediction
Jackknife and Bootstrap Tests of the Composition Vector Trees,"Composition vector trees (CVTrees) are inferred from whole-genome data by an alignment-free and parameter-free method. The agreement of these trees with the corresponding taxonomy provides an objective justification of the inferred phylogeny. In this work, we show the stability and self-consistency of CVTrees by performing bootstrap and jackknife re-sampling tests adapted to this alignment-free approach. Our ultimate goal is to advocate the viewpoint that time-consuming statistical re-sampling tests can be avoided at all in using this alignment-free approach. Agreement with taxonomy should be taken as a major criterion to estimate prokaryotic phylogenetic trees.",0,"Jackknife and Bootstrap Tests of the Composition Vector Trees Composition vector trees (CVTrees) are inferred from whole-genome data by an alignment-free and parameter-free method. The agreement of these trees with the corresponding taxonomy provides an objective justification of the inferred phylogeny. In this work, we show the stability and self-consistency of CVTrees by performing bootstrap and jackknife re-sampling tests adapted to this alignment-free approach. Our ultimate goal is to advocate the viewpoint that time-consuming statistical re-sampling tests can be avoided at all in using this alignment-free approach. Agreement with taxonomy should be taken as a major criterion to estimate prokaryotic phylogenetic trees.",jackknife and bootstrap tests of the composition vector trees composition vector trees cvtrees are inferred from wholegenome data by an alignmentfree and parameterfree method the agreement of these trees with the corresponding taxonomy provides an objective justification of the inferred phylogeny in this work we show the stability and selfconsistency of cvtrees by performing bootstrap and jackknife resampling tests adapted to this alignmentfree approach our ultimate goal is to advocate the viewpoint that timeconsuming statistical resampling tests can be avoided at all in using this alignmentfree approach agreement with taxonomy should be taken as a major criterion to estimate prokaryotic phylogenetic trees,1
Flux sampling is a powerful tool to study metabolism under changing environmental conditions,"The development of high-throughput ‘omic techniques has sparked a rising interest in genome-scale metabolic models, with applications ranging from disease diagnostics to crop adaptation. Efficient and accurate methods are required to analyze large metabolic networks. Flux sampling can be used to explore the feasible flux solutions in metabolic networks by generating probability distributions of steady-state reaction fluxes. Unlike other methods, flux sampling can be used without assuming a particular cellular objective. We have undertaken a rigorous comparison of several sampling algorithms and concluded that the coordinate hit-and-run with rounding (CHRR) algorithm is the most efficient based on both run-time and multiple convergence diagnostics. We demonstrate the power of CHRR by using it to study the metabolic changes that underlie photosynthetic acclimation to cold of Arabidopsis thaliana plant leaves. In combination with experimental measurements, we show how the regulated interplay between diurnal starch and organic acid accumulation defines the plant acclimation process. We confirm fumarate accumulation as a requirement for cold acclimation and further predict γ–aminobutyric acid to have a key role in metabolic signaling under cold conditions. These results demonstrate how flux sampling can be used to analyze the feasible flux solutions across changing environmental conditions, whereas eliminating the need to make assumptions which introduce observer bias.",0,"Flux sampling is a powerful tool to study metabolism under changing environmental conditions The development of high-throughput ‘omic techniques has sparked a rising interest in genome-scale metabolic models, with applications ranging from disease diagnostics to crop adaptation. Efficient and accurate methods are required to analyze large metabolic networks. Flux sampling can be used to explore the feasible flux solutions in metabolic networks by generating probability distributions of steady-state reaction fluxes. Unlike other methods, flux sampling can be used without assuming a particular cellular objective. We have undertaken a rigorous comparison of several sampling algorithms and concluded that the coordinate hit-and-run with rounding (CHRR) algorithm is the most efficient based on both run-time and multiple convergence diagnostics. We demonstrate the power of CHRR by using it to study the metabolic changes that underlie photosynthetic acclimation to cold of Arabidopsis thaliana plant leaves. In combination with experimental measurements, we show how the regulated interplay between diurnal starch and organic acid accumulation defines the plant acclimation process. We confirm fumarate accumulation as a requirement for cold acclimation and further predict γ–aminobutyric acid to have a key role in metabolic signaling under cold conditions. These results demonstrate how flux sampling can be used to analyze the feasible flux solutions across changing environmental conditions, whereas eliminating the need to make assumptions which introduce observer bias.",flux sampling is a powerful tool to study metabolism under changing environmental conditions the development of highthroughput omic techniques has sparked a rising interest in genomescale metabolic models with applications ranging from disease diagnostics to crop adaptation efficient and accurate methods are required to analyze large metabolic networks flux sampling can be used to explore the feasible flux solutions in metabolic networks by generating probability distributions of steadystate reaction fluxes unlike other methods flux sampling can be used without assuming a particular cellular objective we have undertaken a rigorous comparison of several sampling algorithms and concluded that the coordinate hitandrun with rounding chrr algorithm is the most efficient based on both runtime and multiple convergence diagnostics we demonstrate the power of chrr by using it to study the metabolic changes that underlie photosynthetic acclimation to cold of arabidopsis thaliana plant leaves in combination with experimental measurements we show how the regulated interplay between diurnal starch and organic acid accumulation defines the plant acclimation process we confirm fumarate accumulation as a requirement for cold acclimation and further predict γaminobutyric acid to have a key role in metabolic signaling under cold conditions these results demonstrate how flux sampling can be used to analyze the feasible flux solutions across changing environmental conditions whereas eliminating the need to make assumptions which introduce observer bias,1
"A guide to human microbiome research: study design, sample collection, and bioinformatics analysis","The purpose of this review is to provide medical researchers, especially those without a bioinformatics background, with an easy-to-understand summary of the concepts and technologies used in microbiome research. First, we define primary concepts such as microbiota, microbiome, and metagenome. Then, we discuss study design schemes, the methods of sample size calculation, and the methods for improving the reliability of research. We emphasize the importance of negative and positive controls in this section. Next, we discuss statistical analysis methods used in microbiome research, focusing on problems with multiple comparisons and ways to compare β-diversity between groups. Finally, we provide step-by-step pipelines for bioinformatics analysis. In summary, the meticulous study design is a key step to obtaining meaningful results, and appropriate statistical methods are important for accurate interpretation of microbiome data. The step-by-step pipelines provide researchers with insights into newly developed bioinformatics analysis methods.",0,"A guide to human microbiome research: study design, sample collection, and bioinformatics analysis The purpose of this review is to provide medical researchers, especially those without a bioinformatics background, with an easy-to-understand summary of the concepts and technologies used in microbiome research. First, we define primary concepts such as microbiota, microbiome, and metagenome. Then, we discuss study design schemes, the methods of sample size calculation, and the methods for improving the reliability of research. We emphasize the importance of negative and positive controls in this section. Next, we discuss statistical analysis methods used in microbiome research, focusing on problems with multiple comparisons and ways to compare β-diversity between groups. Finally, we provide step-by-step pipelines for bioinformatics analysis. In summary, the meticulous study design is a key step to obtaining meaningful results, and appropriate statistical methods are important for accurate interpretation of microbiome data. The step-by-step pipelines provide researchers with insights into newly developed bioinformatics analysis methods.",a guide to human microbiome research study design sample collection and bioinformatics analysis the purpose of this review is to provide medical researchers especially those without a bioinformatics background with an easytounderstand summary of the concepts and technologies used in microbiome research first we define primary concepts such as microbiota microbiome and metagenome then we discuss study design schemes the methods of sample size calculation and the methods for improving the reliability of research we emphasize the importance of negative and positive controls in this section next we discuss statistical analysis methods used in microbiome research focusing on problems with multiple comparisons and ways to compare βdiversity between groups finally we provide stepbystep pipelines for bioinformatics analysis in summary the meticulous study design is a key step to obtaining meaningful results and appropriate statistical methods are important for accurate interpretation of microbiome data the stepbystep pipelines provide researchers with insights into newly developed bioinformatics analysis methods,1
SARS hits hard,"Death rates higher than expected, but control measures seem to be working.",0,"SARS hits hard Death rates higher than expected, but control measures seem to be working.",sars hits hard death rates higher than expected but control measures seem to be working,1
"No implant, no solution, lost cases to surgery: orthopedic trauma triage for surgery in an NGO hospital in Sierra Leone","INTRODUCTION: In low-income countries (LIC), international surgeons face the fact that there are patients they cannot treat. The goal of this study was to identify and analyze patients lost to treatment. MATERIAL AND METHODS: We analyzed retrospectively the data of 282 trauma victims from a non-governmental organizational (NGO) hospital in Sierra Leone, Africa. During a 3-month period (10.10.2015–08.01.2016), these patients had 367 injuries and underwent 263 orthopedic surgeries. Despite a clear indication, some patients did not receive surgical treatment. We identified these injuries and the reason why they could not be operated. The anatomic region of the injury was evaluated and if they had a bone or soft tissue defect or were infected. RESULTS: We identified 95 (25.89%) injuries in 70 patients (47 males; 23 females) that were not be operated. The reasons were lack of specific implants (no implant group; N = 33), no treatment strategy for the injury (no solution group; N = 29), and patients that were lost (lost patient group; N = 33), almost equally distributed by 1/3. In the no implant group were mainly closed fractures and fractures of the pelvis and the proximal femur. The implants needed were locking plates (N = 19), proximal femoral nails (N = 8), and implants for pelvic surgery (N = 6). In the no solution group were nearly all bone (P < 0.0000), soft tissue defects (P < 0.00001) and infections (P = 0.00003) compared to the rest and more open fractures (P < 0.00001). In the lost patients group, most fractures were closed (24 out of 33, P = 0.033). These fractures were mostly not urgent and were postponed repeatedly. CONCLUSION: One quarter of the patients did not receive the surgical treatment needed. Besides acquisition of implants, surgical skills and expertise could be a solution for this issue. Nevertheless, these skills must be passed to local surgeons.",0,"No implant, no solution, lost cases to surgery: orthopedic trauma triage for surgery in an NGO hospital in Sierra Leone INTRODUCTION: In low-income countries (LIC), international surgeons face the fact that there are patients they cannot treat. The goal of this study was to identify and analyze patients lost to treatment. MATERIAL AND METHODS: We analyzed retrospectively the data of 282 trauma victims from a non-governmental organizational (NGO) hospital in Sierra Leone, Africa. During a 3-month period (10.10.2015–08.01.2016), these patients had 367 injuries and underwent 263 orthopedic surgeries. Despite a clear indication, some patients did not receive surgical treatment. We identified these injuries and the reason why they could not be operated. The anatomic region of the injury was evaluated and if they had a bone or soft tissue defect or were infected. RESULTS: We identified 95 (25.89%) injuries in 70 patients (47 males; 23 females) that were not be operated. The reasons were lack of specific implants (no implant group; N = 33), no treatment strategy for the injury (no solution group; N = 29), and patients that were lost (lost patient group; N = 33), almost equally distributed by 1/3. In the no implant group were mainly closed fractures and fractures of the pelvis and the proximal femur. The implants needed were locking plates (N = 19), proximal femoral nails (N = 8), and implants for pelvic surgery (N = 6). In the no solution group were nearly all bone (P < 0.0000), soft tissue defects (P < 0.00001) and infections (P = 0.00003) compared to the rest and more open fractures (P < 0.00001). In the lost patients group, most fractures were closed (24 out of 33, P = 0.033). These fractures were mostly not urgent and were postponed repeatedly. CONCLUSION: One quarter of the patients did not receive the surgical treatment needed. Besides acquisition of implants, surgical skills and expertise could be a solution for this issue. Nevertheless, these skills must be passed to local surgeons.",no implant no solution lost cases to surgery orthopedic trauma triage for surgery in an ngo hospital in sierra leone introduction in lowincome countries lic international surgeons face the fact that there are patients they cannot treat the goal of this study was to identify and analyze patients lost to treatment material and methods we analyzed retrospectively the data of 282 trauma victims from a nongovernmental organizational ngo hospital in sierra leone africa during a 3month period 1010201508012016 these patients had 367 injuries and underwent 263 orthopedic surgeries despite a clear indication some patients did not receive surgical treatment we identified these injuries and the reason why they could not be operated the anatomic region of the injury was evaluated and if they had a bone or soft tissue defect or were infected results we identified 95 2589 injuries in 70 patients 47 males 23 females that were not be operated the reasons were lack of specific implants no implant group n  33 no treatment strategy for the injury no solution group n  29 and patients that were lost lost patient group n  33 almost equally distributed by 13 in the no implant group were mainly closed fractures and fractures of the pelvis and the proximal femur the implants needed were locking plates n  19 proximal femoral nails n  8 and implants for pelvic surgery n  6 in the no solution group were nearly all bone p  00000 soft tissue defects p  000001 and infections p  000003 compared to the rest and more open fractures p  000001 in the lost patients group most fractures were closed 24 out of 33 p  0033 these fractures were mostly not urgent and were postponed repeatedly conclusion one quarter of the patients did not receive the surgical treatment needed besides acquisition of implants surgical skills and expertise could be a solution for this issue nevertheless these skills must be passed to local surgeons,1
Genomic investigation of piglet resilience following porcine epidemic diarrhea outbreaks,"Porcine epidemic diarrhea virus (PEDV) belongs to the Coronaviridae family and causes malabsorptive watery diarrhea, vomiting, dehydration and imbalanced blood electrolytes in pigs. Since the 1970s, PED outbreaks have become a source of problems in pig producing countries all over the world, causing large economic losses for pig producers. Although the infection in adults is not fatal, in naïve suckling piglets mortality is close to 100%. In this study, we investigated genome‐wide differences between dead and recovered suckling piglets from commercial farms after PED outbreaks. Samples from 262 animals (156 dead and 106 recovered) belonging to several commercial lines were collected from five different farms in three different countries (USA, Canada and Germany) and genotyped with the porcine 80K SNP chip. Mean F (st) value was calculated in 1‐Mb non‐overlapping windows between dead and recovered individuals, and the results were normalized to find differences within the comparison. Seven windows with high divergence between dead and recovered were detected—five on chromosome 2, one on chromosome 4 and one on chromosome 15—in total encompassing 152 genes. Several of these genes are either under‐ or overexpressed in many virus infections, including Coronaviridae (such as SARS‐CoV). A total of 32 genes are included in one or more Gene Ontology terms that can be related to PED development, such as Golgi apparatus, as well as mechanisms generally linked to resilience or diarrhea development (cell proliferation, ion transport, ATPase activity). Taken together this information provides a first genomic picture of PEDV resilience in suckling piglets.",0,"Genomic investigation of piglet resilience following porcine epidemic diarrhea outbreaks Porcine epidemic diarrhea virus (PEDV) belongs to the Coronaviridae family and causes malabsorptive watery diarrhea, vomiting, dehydration and imbalanced blood electrolytes in pigs. Since the 1970s, PED outbreaks have become a source of problems in pig producing countries all over the world, causing large economic losses for pig producers. Although the infection in adults is not fatal, in naïve suckling piglets mortality is close to 100%. In this study, we investigated genome‐wide differences between dead and recovered suckling piglets from commercial farms after PED outbreaks. Samples from 262 animals (156 dead and 106 recovered) belonging to several commercial lines were collected from five different farms in three different countries (USA, Canada and Germany) and genotyped with the porcine 80K SNP chip. Mean F (st) value was calculated in 1‐Mb non‐overlapping windows between dead and recovered individuals, and the results were normalized to find differences within the comparison. Seven windows with high divergence between dead and recovered were detected—five on chromosome 2, one on chromosome 4 and one on chromosome 15—in total encompassing 152 genes. Several of these genes are either under‐ or overexpressed in many virus infections, including Coronaviridae (such as SARS‐CoV). A total of 32 genes are included in one or more Gene Ontology terms that can be related to PED development, such as Golgi apparatus, as well as mechanisms generally linked to resilience or diarrhea development (cell proliferation, ion transport, ATPase activity). Taken together this information provides a first genomic picture of PEDV resilience in suckling piglets.",genomic investigation of piglet resilience following porcine epidemic diarrhea outbreaks porcine epidemic diarrhea virus pedv belongs to the coronaviridae family and causes malabsorptive watery diarrhea vomiting dehydration and imbalanced blood electrolytes in pigs since the 1970s ped outbreaks have become a source of problems in pig producing countries all over the world causing large economic losses for pig producers although the infection in adults is not fatal in naïve suckling piglets mortality is close to 100 in this study we investigated genomewide differences between dead and recovered suckling piglets from commercial farms after ped outbreaks samples from 262 animals 156 dead and 106 recovered belonging to several commercial lines were collected from five different farms in three different countries usa canada and germany and genotyped with the porcine 80k snp chip mean f st value was calculated in 1mb nonoverlapping windows between dead and recovered individuals and the results were normalized to find differences within the comparison seven windows with high divergence between dead and recovered were detectedfive on chromosome 2 one on chromosome 4 and one on chromosome 15in total encompassing 152 genes several of these genes are either under or overexpressed in many virus infections including coronaviridae such as sarscov a total of 32 genes are included in one or more gene ontology terms that can be related to ped development such as golgi apparatus as well as mechanisms generally linked to resilience or diarrhea development cell proliferation ion transport atpase activity taken together this information provides a first genomic picture of pedv resilience in suckling piglets,1
Extracorporeal membrane oxygenation (ECMO) for pulmonary parenchymal disease in older children,"Extracorporeal membrane oxygenation (ECMO) for the support of children outside the newborn period who have pulmonary failure is only recently becoming accepted. It is again being applied, after earlier failures, because well-trained teams and improved equipment and techniques are available following the success of neonatal ECMO. In addition, in Europe extracorporeal CO(2) removal (ECCO(2)R) in adults has been more successful. The use of ECMO for pulmonary failure in children does not have fixed indications and has had considerably less success than neonatal ECMO. Patients who require inspired oxygen fractions of over 0.5 and positive end-expiratory pressures of over 6 cm H(2)O for more than 12 h after being treated for more than 48 h should be considered candidates, given the high mortality of children with ARDS (70%). Survival averages 50% to 60%. Circuits and patient management techniques are very similar to those for newborn ECMO, but patients usually require longer times on ECMO. There are many more options for cannulation for both venoarterial and venovenous techniques than in neonatal and cardiac ECMO. The improving results indicate that ECMO will play a part in treating children with pulmonary failure. Further studies will be required to determine which patients can benefit from ECMO as well as the exact application in each case.",0,"Extracorporeal membrane oxygenation (ECMO) for pulmonary parenchymal disease in older children Extracorporeal membrane oxygenation (ECMO) for the support of children outside the newborn period who have pulmonary failure is only recently becoming accepted. It is again being applied, after earlier failures, because well-trained teams and improved equipment and techniques are available following the success of neonatal ECMO. In addition, in Europe extracorporeal CO(2) removal (ECCO(2)R) in adults has been more successful. The use of ECMO for pulmonary failure in children does not have fixed indications and has had considerably less success than neonatal ECMO. Patients who require inspired oxygen fractions of over 0.5 and positive end-expiratory pressures of over 6 cm H(2)O for more than 12 h after being treated for more than 48 h should be considered candidates, given the high mortality of children with ARDS (70%). Survival averages 50% to 60%. Circuits and patient management techniques are very similar to those for newborn ECMO, but patients usually require longer times on ECMO. There are many more options for cannulation for both venoarterial and venovenous techniques than in neonatal and cardiac ECMO. The improving results indicate that ECMO will play a part in treating children with pulmonary failure. Further studies will be required to determine which patients can benefit from ECMO as well as the exact application in each case.",extracorporeal membrane oxygenation ecmo for pulmonary parenchymal disease in older children extracorporeal membrane oxygenation ecmo for the support of children outside the newborn period who have pulmonary failure is only recently becoming accepted it is again being applied after earlier failures because welltrained teams and improved equipment and techniques are available following the success of neonatal ecmo in addition in europe extracorporeal co2 removal ecco2r in adults has been more successful the use of ecmo for pulmonary failure in children does not have fixed indications and has had considerably less success than neonatal ecmo patients who require inspired oxygen fractions of over 05 and positive endexpiratory pressures of over 6 cm h2o for more than 12 h after being treated for more than 48 h should be considered candidates given the high mortality of children with ards 70 survival averages 50 to 60 circuits and patient management techniques are very similar to those for newborn ecmo but patients usually require longer times on ecmo there are many more options for cannulation for both venoarterial and venovenous techniques than in neonatal and cardiac ecmo the improving results indicate that ecmo will play a part in treating children with pulmonary failure further studies will be required to determine which patients can benefit from ecmo as well as the exact application in each case,1
Score to identify the severity of adult patients with influenza A (H1N1) 2009 virus infection at hospital admission,"The objective of this paper was to develop a prognostic index for severe complications among hospitalized patients with influenza A (H1N1) 2009 virus infection. We conducted a prospective observational cohort study of 618 inpatients with 2009 H1N1 virus infection admitted to 36 Spanish hospitals between July 2009 and February 2010. Risk factors evaluated included host-related factors and clinical data at admission. We developed a composite index of severe in-hospital complications (SIHC), which included: mortality, mechanical ventilation, septic shock, acute respiratory distress syndrome, and requirement for resuscitation maneuvers. Six factors were independently associated with SIHC: age >45 years, male sex, number of comorbidities, pneumonia, dyspnea, and confusion. From the β parameter obtained in the multivariate model, a weight was assigned to each factor to compute the individual influenza risk score. The score shows an area under the receiver operating characteristic (ROC) curve of 0.77. The SIHC rate was 1.9 % in the low-risk group, 10.3 % in the intermediate-risk group, and 29.6 % in the high-risk group. The odds ratio for complications was 21.8 for the high-risk group compared with the low-risk group. This easy-to-score influenza A (H1N1) 2009 virus infection risk index accurately stratifies patients hospitalized for H1N1 virus infection into low-, intermediate-, and high-risk groups for SIHC.",0,"Score to identify the severity of adult patients with influenza A (H1N1) 2009 virus infection at hospital admission The objective of this paper was to develop a prognostic index for severe complications among hospitalized patients with influenza A (H1N1) 2009 virus infection. We conducted a prospective observational cohort study of 618 inpatients with 2009 H1N1 virus infection admitted to 36 Spanish hospitals between July 2009 and February 2010. Risk factors evaluated included host-related factors and clinical data at admission. We developed a composite index of severe in-hospital complications (SIHC), which included: mortality, mechanical ventilation, septic shock, acute respiratory distress syndrome, and requirement for resuscitation maneuvers. Six factors were independently associated with SIHC: age >45 years, male sex, number of comorbidities, pneumonia, dyspnea, and confusion. From the β parameter obtained in the multivariate model, a weight was assigned to each factor to compute the individual influenza risk score. The score shows an area under the receiver operating characteristic (ROC) curve of 0.77. The SIHC rate was 1.9 % in the low-risk group, 10.3 % in the intermediate-risk group, and 29.6 % in the high-risk group. The odds ratio for complications was 21.8 for the high-risk group compared with the low-risk group. This easy-to-score influenza A (H1N1) 2009 virus infection risk index accurately stratifies patients hospitalized for H1N1 virus infection into low-, intermediate-, and high-risk groups for SIHC.",score to identify the severity of adult patients with influenza a h1n1 2009 virus infection at hospital admission the objective of this paper was to develop a prognostic index for severe complications among hospitalized patients with influenza a h1n1 2009 virus infection we conducted a prospective observational cohort study of 618 inpatients with 2009 h1n1 virus infection admitted to 36 spanish hospitals between july 2009 and february 2010 risk factors evaluated included hostrelated factors and clinical data at admission we developed a composite index of severe inhospital complications sihc which included mortality mechanical ventilation septic shock acute respiratory distress syndrome and requirement for resuscitation maneuvers six factors were independently associated with sihc age 45 years male sex number of comorbidities pneumonia dyspnea and confusion from the β parameter obtained in the multivariate model a weight was assigned to each factor to compute the individual influenza risk score the score shows an area under the receiver operating characteristic roc curve of 077 the sihc rate was 19  in the lowrisk group 103  in the intermediaterisk group and 296  in the highrisk group the odds ratio for complications was 218 for the highrisk group compared with the lowrisk group this easytoscore influenza a h1n1 2009 virus infection risk index accurately stratifies patients hospitalized for h1n1 virus infection into low intermediate and highrisk groups for sihc,1
DMAb inoculation of synthetic cross reactive antibodies protects against lethal influenza A and B infections,"Influenza virus remains a significant public health threat despite innovative vaccines and antiviral drugs. A major limitation to current vaccinations and therapies against influenza virus is pathogenic diversity generated by shift and drift. A simple, cost-effective passive immunization strategy via in vivo production of cross-protective antibody molecules may augment existing vaccines and antiviral drugs in seasonal and pandemic outbreaks. We engineered synthetic plasmid DNA to encode two novel and broadly cross-protective monoclonal antibodies targeting influenza A and B. We utilized enhanced in vivo delivery of these plasmid DNA-encoded monoclonal antibody (DMAb) constructs and show that this strategy induces robust levels of functional antibodies directed against influenza A and B viruses in mouse sera. Mice receiving a single inoculation with anti-influenza A DMAb survive lethal Group 1 H1 and Group 2 H3 influenza A challenges, while inoculation with anti-influenza B DMAb yields protection against lethal Victoria and Yamagata lineage influenza B morbidity and mortality. Furthermore, these two DMAbs can be delivered coordinately resulting in exceptionally broad protection against both influenza A and B. We demonstrate this protection is similar to that achieved by conventional protein antibody delivery. DMAbs warrant further investigation as a novel immune therapy platform with distinct advantages for sustained immunoprophylaxis against influenza.",0,"DMAb inoculation of synthetic cross reactive antibodies protects against lethal influenza A and B infections Influenza virus remains a significant public health threat despite innovative vaccines and antiviral drugs. A major limitation to current vaccinations and therapies against influenza virus is pathogenic diversity generated by shift and drift. A simple, cost-effective passive immunization strategy via in vivo production of cross-protective antibody molecules may augment existing vaccines and antiviral drugs in seasonal and pandemic outbreaks. We engineered synthetic plasmid DNA to encode two novel and broadly cross-protective monoclonal antibodies targeting influenza A and B. We utilized enhanced in vivo delivery of these plasmid DNA-encoded monoclonal antibody (DMAb) constructs and show that this strategy induces robust levels of functional antibodies directed against influenza A and B viruses in mouse sera. Mice receiving a single inoculation with anti-influenza A DMAb survive lethal Group 1 H1 and Group 2 H3 influenza A challenges, while inoculation with anti-influenza B DMAb yields protection against lethal Victoria and Yamagata lineage influenza B morbidity and mortality. Furthermore, these two DMAbs can be delivered coordinately resulting in exceptionally broad protection against both influenza A and B. We demonstrate this protection is similar to that achieved by conventional protein antibody delivery. DMAbs warrant further investigation as a novel immune therapy platform with distinct advantages for sustained immunoprophylaxis against influenza.",dmab inoculation of synthetic cross reactive antibodies protects against lethal influenza a and b infections influenza virus remains a significant public health threat despite innovative vaccines and antiviral drugs a major limitation to current vaccinations and therapies against influenza virus is pathogenic diversity generated by shift and drift a simple costeffective passive immunization strategy via in vivo production of crossprotective antibody molecules may augment existing vaccines and antiviral drugs in seasonal and pandemic outbreaks we engineered synthetic plasmid dna to encode two novel and broadly crossprotective monoclonal antibodies targeting influenza a and b we utilized enhanced in vivo delivery of these plasmid dnaencoded monoclonal antibody dmab constructs and show that this strategy induces robust levels of functional antibodies directed against influenza a and b viruses in mouse sera mice receiving a single inoculation with antiinfluenza a dmab survive lethal group 1 h1 and group 2 h3 influenza a challenges while inoculation with antiinfluenza b dmab yields protection against lethal victoria and yamagata lineage influenza b morbidity and mortality furthermore these two dmabs can be delivered coordinately resulting in exceptionally broad protection against both influenza a and b we demonstrate this protection is similar to that achieved by conventional protein antibody delivery dmabs warrant further investigation as a novel immune therapy platform with distinct advantages for sustained immunoprophylaxis against influenza,1
Coronavirus disease 2019: achieving good mental health during social isolation,"The coronavirus disease 2019 pandemic has led to unprecedented disruption to the normal way of life for people around the globe. Social distancing, self-isolation or shielding have been strongly advised or mandated in most countries. We suggest evidence-based ways that people can maintain or even strengthen their mental health during this crisis.",0,"Coronavirus disease 2019: achieving good mental health during social isolation The coronavirus disease 2019 pandemic has led to unprecedented disruption to the normal way of life for people around the globe. Social distancing, self-isolation or shielding have been strongly advised or mandated in most countries. We suggest evidence-based ways that people can maintain or even strengthen their mental health during this crisis.",coronavirus disease 2019 achieving good mental health during social isolation the coronavirus disease 2019 pandemic has led to unprecedented disruption to the normal way of life for people around the globe social distancing selfisolation or shielding have been strongly advised or mandated in most countries we suggest evidencebased ways that people can maintain or even strengthen their mental health during this crisis,1
